"compiled_studies","subjectID","group","optionA","optionB","quantityA","quantityB"
"foraging","mouse11",3,"treatball","slidingpuzzle",57.1932870370371,42.8067129629629
"foraging","mouse11",3,"flappuzzle","slidingpuzzle",63.4247685185185,36.5752314814815
"foraging","mouse11",3,"latticeball","flappuzzle",56.4849537037037,43.5150462962963
"housing","mouse11",3,"floorhouse","woodenangle",59.9131944444444,40.0868055555556
"housing","mouse11",3,"woodenangle_with_hole","houseball",46.4872685185185,53.5127314814815
"housing","mouse11",3,"woodenangle_with_hole","woodenangle",37.0092592592593,62.9907407407407
"housing","mouse11",3,"woodenangle","paperhouse",60.386574074074,39.613425925926
"housing","mouse11",3,"paperhouse","floorhouse",45.0497685185185,54.9502314814815
"housing","mouse11",3,"floorhouse","woodenangle_with_hole",31.2997685185185,68.7002314814815
"housing","mouse11",3,"paperhouse","woodenangle_with_hole",64.3634259259259,35.6365740740741
"housing","mouse11",3,"houseball","floorhouse",21.3599537037037,78.6400462962963
"housing","mouse11",3,"woodenangle","houseball",66.5706018518518,33.4293981481482
"housing","mouse11",3,"houseball","paperhouse",49.5393518518518,50.4606481481482
"structural","mouse12",3,"rope","mouseswing",41.8796296296297,58.1203703703703
"structural","mouse12",3,"clip_papertube","rope",44.1550925925926,55.8449074074074
"structural","mouse12",3,"mouseswing","clip_papertube",15.8263888888889,84.1736111111111
"structural","mouse12",3,"clip_papertube","second_plane",44.4490740740741,55.5509259259259
"structural","mouse12",3,"second_plane","rope",49.7800925925926,50.2199074074074
"structural","mouse12",3,"clip_plastictube","rope",55.6400462962963,44.3599537037037
"structural","mouse12",3,"clip_plastictube","second_plane",47.2951388888889,52.7048611111111
"structural","mouse12",3,"clip_plastictube","clip_papertube",69.8692129629629,30.1307870370371
"structural","mouse12",3,"clip_plastictube","mouseswing",82.3969907407407,17.6030092592593
"structural","mouse12",3,"second_plane","mouseswing",32.25,67.75
"foraging","mouse12",3,"treatball","latticeball",23.2893518518518,76.7106481481482
"foraging","mouse12",3,"tube_stones","flappuzzle",23.3715277777777,76.6284722222223
"foraging","mouse12",3,"flappuzzle","treatball",18.1377314814815,81.8622685185185
